2200112,保谷,22001,西東京市東町３-１４-３０,139.567753,35.748222
2200715,東伏見,22007,西東京市東伏見２-５-１,139.563529,35.728761
2200716,西武柳沢,22007,西東京市保谷町３-１１-２４,139.552477,35.728621
2800408,竹橋,28004,千代田区一ツ橋１-１-１,139.756817,35.690662
2800212,国会議事堂前,28002,千代田区永田町１丁目,139.745219,35.67393
2800514,国会議事堂前,28005,千代田区永田町１丁目,139.745219,35.67393
2800114,溜池山王,28001,千代田区永田町２-１１-１,139.741419,35.673621
2800914,溜池山王,28009,千代田区永田町２-１１-１,139.741419,35.673621
2800211,霞ケ関,28002,千代田区霞が関２丁目,139.750899,35.673838
2800316,霞ケ関,28003,千代田区霞が関２丁目,139.750899,35.673838
2800513,霞ケ関,28005,千代田区霞が関２丁目,139.750899,35.673838
2800106,末広町,28001,千代田区外神田４-７-３,139.771713,35.702972
2800511,二重橋前,28005,千代田区丸の内２丁目,139.761948,35.681071
2800407,九段下,28004,千代田区九段南１-６-１,139.751948,35.695589
2800806,九段下,28008,千代田区九段南１-６-１,139.751948,35.695589
9930405,九段下,99304,千代田区九段南１-６-１,139.751948,35.695589
2800805,半蔵門,28008,千代田区麹町１-６,139.74163,35.685703
1131317,水道橋,11313,千代田区三崎町２丁目,139.754312,35.702039
9930311,水道橋,99303,千代田区三崎町２丁目,139.75516,35.703398
9930408,岩本町,99304,千代田区神田岩本町１,139.775866,35.695534
1131203,御茶ノ水,11312,千代田区神田駿河台２丁目,139.764955,35.699605
1131318,御茶ノ水,11313,千代田区神田駿河台２丁目,139.764955,35.699605
2800206,御茶ノ水,28002,千代田区神田駿河台２丁目,139.763952,35.700614
2800509,新御茶ノ水,28005,千代田区神田駿河台３丁目,139.766014,35.698072
9930407,小川町,99304,千代田区神田小川町１-６,139.767551,35.695487
9930310,神保町,99303,千代田区神田神保町２-２,139.75812,35.695492
2800807,神保町,28008,千代田区神田神保町２-２,139.757606,35.695966
9930406,神保町,99304,千代田区神田神保町２-２,139.757606,35.695966
2800207,淡路町,28002,千代田区神田淡路町１-２,139.767575,35.695434
2800409,大手町,28004,千代田区大手町１丁目,139.766086,35.684801
9930309,大手町,99303,千代田区大手町１丁目,139.762959,35.684856
2800510,大手町,28005,千代田区大手町１丁目,139.763399,35.686154
2800208,大手町,28002,千代田区大手町１丁目,139.7662,35.686564
2800808,大手町,28008,千代田区大手町１丁目,139.764107,35.68686
9930307,内幸町,99303,千代田区内幸町２-２-３,139.75561,35.66975
2800512,日比谷,28005,千代田区有楽町１丁目,139.758732,35.674241
2800315,日比谷,28003,千代田区有楽町１丁目,139.76017,35.67459
9930308,日比谷,99303,千代田区有楽町１丁目,139.759998,35.676036
1132006,綾瀬,11320,足立区綾瀬３丁目,139.825019,35.762222
2800502,綾瀬,28005,足立区綾瀬３丁目,139.825019,35.762222
9934208,江北,99342,足立区江北４-３０-２７,139.770306,35.774021
9934209,西新井大師西,99342,足立区江北６-３０-２３,139.770094,35.781505
9934212,舎人,99342,足立区舎人１-１６-１５,139.770108,35.8057
9934213,見沼代親水公園,99342,足立区舎人２-２１-１３,139.770719,35.814544
9934211,舎人公園,99342,足立区舎人公園１-１０,139.770183,35.79623
9934205,足立小台,99342,足立区小台１-２０-１,139.770381,35.754658
2100602,大師前,21006,足立区西新井１-３-１,139.781647,35.778989
2100213,西新井,21002,足立区西新井栄町２丁目,139.790372,35.777323
2100601,西新井,21006,足立区西新井栄町２丁目,139.790372,35.777323
9930906,青井,99309,足立区青井三丁目,139.82038,35.771782
2800301,北千住,28003,足立区千住旭町,139.804276,35.748916
2800503,北千住,28005,足立区千住旭町,139.804276,35.748916
9930905,北千住,99309,足立区千住旭町,139.805092,35.74949
1132005,北千住,11320,足立区千住旭町,139.804872,35.749677
2100209,北千住,21002,足立区千住旭町,139.805564,35.749891
