13,"東京都",22637,"吉祥寺","きちじょうじ","",35.702944,139.579861,107,"ＪＲ中央本線(東京－塩尻)",19,1,"ＪＲ"
13,"東京都",22986,"三鷹","みたか","",35.702665,139.560696,107,"ＪＲ中央本線(東京－塩尻)",20,1,"ＪＲ"
13,"東京都",23008,"武蔵境","むさしさかい","",35.701998,139.543947,107,"ＪＲ中央本線(東京－塩尻)",21,1,"ＪＲ"
13,"東京都",22933,"東小金井","ひがしこがねい","",35.701554,139.523754,107,"ＪＲ中央本線(東京－塩尻)",22,1,"ＪＲ"
13,"東京都",23006,"武蔵小金井","むさしこがねい","",35.701109,139.506338,107,"ＪＲ中央本線(東京－塩尻)",23,1,"ＪＲ"
13,"東京都",22676,"国分寺","こくぶんじ","",35.700247,139.480257,107,"ＪＲ中央本線(東京－塩尻)",24,1,"ＪＲ"
13,"東京都",22872,"西国分寺","にしこくぶんじ","",35.699775,139.465704,107,"ＪＲ中央本線(東京－塩尻)",25,1,"ＪＲ"
13,"東京都",22646,"国立","くにたち","",35.699135,139.446400,107,"ＪＲ中央本線(東京－塩尻)",26,1,"ＪＲ"
13,"東京都",22799,"立川","たちかわ","",35.698024,139.413930,107,"ＪＲ中央本線(東京－塩尻)",27,1,"ＪＲ"
13,"東京都",22949,"日野","ひの","東京都",35.679248,139.393987,107,"ＪＲ中央本線(東京－塩尻)",28,1,"ＪＲ"
13,"東京都",22840,"豊田","とよだ","",35.659500,139.381489,107,"ＪＲ中央本線(東京－塩尻)",29,1,"ＪＲ"
13,"東京都",22905,"八王子","はちおうじ","",35.655639,139.338966,107,"ＪＲ中央本線(東京－塩尻)",30,1,"ＪＲ"
13,"東京都",22881,"西八王子","にしはちおうじ","",35.656498,139.312440,107,"ＪＲ中央本線(東京－塩尻)",31,1,"ＪＲ"
13,"東京都",22787,"高尾","たかお","東京都",35.642194,139.281776,107,"ＪＲ中央本線(東京－塩尻)",32,1,"ＪＲ"
13,"東京都",22828,"東京","とうきょう","",35.681310,139.767234,109,"ＪＲ中央線快速",1,1,"ＪＲ"
13,"東京都",22617,"神田","かんだ","東京都",35.692948,139.770956,109,"ＪＲ中央線快速",2,1,"ＪＲ"
13,"東京都",22582,"御茶ノ水","おちゃのみず","",35.699835,139.763790,109,"ＪＲ中央線快速",3,1,"ＪＲ"
13,"東京都",23041,"四ツ谷","よつや","",35.686004,139.730654,109,"ＪＲ中央線快速",4,1,"ＪＲ"
13,"東京都",22741,"新宿","しんじゅく","",35.690725,139.699851,109,"ＪＲ中央線快速",5,1,"ＪＲ"
13,"東京都",22849,"中野","なかの","東京都",35.705805,139.665964,109,"ＪＲ中央線快速",6,1,"ＪＲ"
13,"東京都",22671,"高円寺","こうえんじ","",35.705333,139.649826,109,"ＪＲ中央線快速",7,1,"ＪＲ"
13,"東京都",22494,"阿佐ケ谷","あさがや","",35.704889,139.636327,109,"ＪＲ中央線快速",8,1,"ＪＲ"
13,"東京都",22573,"荻窪","おぎくぼ","",35.704611,139.619968,109,"ＪＲ中央線快速",9,1,"ＪＲ"
13,"東京都",22867,"西荻窪","にしおぎくぼ","",35.703777,139.599636,109,"ＪＲ中央線快速",10,1,"ＪＲ"
13,"東京都",22637,"吉祥寺","きちじょうじ","",35.702944,139.579861,109,"ＪＲ中央線快速",11,1,"ＪＲ"
13,"東京都",22986,"三鷹","みたか","",35.702665,139.560696,109,"ＪＲ中央線快速",12,1,"ＪＲ"
13,"東京都",23008,"武蔵境","むさしさかい","",35.701998,139.543947,109,"ＪＲ中央線快速",13,1,"ＪＲ"
13,"東京都",22933,"東小金井","ひがしこがねい","",35.701554,139.523754,109,"ＪＲ中央線快速",14,1,"ＪＲ"
13,"東京都",23006,"武蔵小金井","むさしこがねい","",35.701109,139.506338,109,"ＪＲ中央線快速",15,1,"ＪＲ"
13,"東京都",22676,"国分寺","こくぶんじ","",35.700247,139.480257,109,"ＪＲ中央線快速",16,1,"ＪＲ"
13,"東京都",22872,"西国分寺","にしこくぶんじ","",35.699775,139.465704,109,"ＪＲ中央線快速",17,1,"ＪＲ"
13,"東京都",22646,"国立","くにたち","",35.699135,139.446400,109,"ＪＲ中央線快速",18,1,"ＪＲ"
13,"東京都",22799,"立川","たちかわ","",35.698024,139.413930,109,"ＪＲ中央線快速",19,1,"ＪＲ"
13,"東京都",22949,"日野","ひの","東京都",35.679248,139.393987,109,"ＪＲ中央線快速",20,1,"ＪＲ"
13,"東京都",22840,"豊田","とよだ","",35.659500,139.381489,109,"ＪＲ中央線快速",21,1,"ＪＲ"
